amount,bill_usage,service,tran_date,account
41.2,11,WATER,30-04-15,8-8258Q
38.3,10,WATER,31-05-15,8-8258Q
44.04,9,WATER,30-06-15,8-8258Q
1.44,12,PWS,31-07-14,8-8258Q
5.6,16,PWS,31-08-14,8-8258Q
7.35,15,PWS,30-09-14,8-8258Q
1.87,11,PWS,31-10-14,8-8258Q
0.55,11,PWS,30-11-14,8-8258Q
37.49,11,WATER,30-11-14,8-8258Q
42.47,13,WATER,31-12-14,8-8258Q
44.1,12,WATER,31-01-15,8-8258Q
35.94,9,WATER,28-02-15,8-8258Q
0,0,PWS,30-04-15,8-8258Q
0,0,PWS,31-05-15,8-8258Q
0,0,PWS,30-06-15,8-8258Q
0,0,PWS,28-02-15,8-8258Q
0,0,PWS,31-03-15,8-8258Q
0.78,13,PWS,31-12-14,8-8258Q
0,0,PWS,31-01-15,8-8258Q
86.42,28,WATER,31-07-14,7-2373G
114.23,37,WATER,31-08-14,7-2373G
114.23,37,WATER,30-09-14,7-2373G
92.6,30,WATER,31-10-14,7-2373G
86.42,28,WATER,30-11-14,7-2373G
47.45,15,WATER,31-12-14,7-2373G
83.8,24,WATER,31-05-15,7-2373G
100.15,22,WATER,30-06-15,7-2373G
3.36,28,PWS,31-07-14,7-2373G
12.95,37,PWS,31-08-14,7-2373G
18.13,37,PWS,30-09-14,7-2373G
5.1,30,PWS,31-10-14,7-2373G
1.4,28,PWS,30-11-14,7-2373G
0.9,15,PWS,31-12-14,7-2373G
0,0,PWS,31-01-15,7-2373G
0,0,PWS,28-02-15,7-2373G
0,0,PWS,31-03-15,7-2373G
0,0,PWS,30-04-15,7-2373G
0,0,PWS,31-05-15,7-2373G
0,0,PWS,30-06-15,7-2373G
80.2,23,WATER,30-04-15,7-2373G
44.1,12,WATER,31-01-15,7-2373G
44.1,12,WATER,28-02-15,7-2373G
47,13,WATER,31-03-15,7-2373G
80.24,26,WATER,31-08-14,8-1570M
70.97,23,WATER,31-12-14,8-1570M
83.33,27,WATER,30-09-14,8-1570M
67.88,22,WATER,31-10-14,8-1570M
92.6,30,WATER,30-11-14,8-1570M
137.8,39,WATER,30-04-15,8-1570M
109,31,WATER,31-01-15,8-1570M
134.2,38,WATER,28-02-15,8-1570M
148.6,42,WATER,31-03-15,8-1570M
58.61,19,WATER,31-07-14,8-1570M
2.51,0,DWELLING C,30-09-14,8-1570M
2.51,0,DWELLING C,31-10-14,8-1570M
2.51,0,DWELLING C,30-11-14,8-1570M
2.51,0,DWELLING C,31-12-14,8-1570M
2.81,0,DWELLING C,31-01-15,8-1570M
2.81,0,DWELLING C,28-02-15,8-1570M
2.81,0,DWELLING C,31-03-15,8-1570M
2.81,0,DWELLING C,30-04-15,8-1570M
2.81,0,DWELLING C,31-05-15,8-1570M
105.4,30,WATER,31-05-15,8-1570M
85.24,19,WATER,30-06-15,8-1570M
2.51,0,DWELLING C,31-07-14,8-1570M
2.51,0,DWELLING C,31-08-14,8-1570M
3.74,22,PWS,31-10-14,8-1570M
1.5,30,PWS,30-11-14,8-1570M
1.38,23,PWS,31-12-14,8-1570M
0,0,PWS,31-01-15,8-1570M
0,0,PWS,28-02-15,8-1570M
0,0,PWS,31-03-15,8-1570M
0,0,PWS,30-04-15,8-1570M
0,0,PWS,31-05-15,8-1570M
0,0,PWS,30-06-15,8-1570M
13.23,27,PWS,30-09-14,8-1570M
2.81,0,DWELLING C,30-06-15,8-1570M
2.28,19,PWS,31-07-14,8-1570M
9.1,26,PWS,31-08-14,8-1570M
55.52,18,WATER,31-07-14,7-8700T
35,10,WATER,31-12-14,7-8700T
31.22,7,WATER,31-01-15,7-8700T
38.3,10,WATER,28-02-15,7-8700T
28.86,6,WATER,31-03-15,7-8700T
49.9,14,WATER,30-04-15,7-8700T
47,13,WATER,31-05-15,7-8700T
71.3,16,WATER,30-06-15,7-8700T
2.16,18,PWS,31-07-14,7-8700T
5.6,16,PWS,31-08-14,7-8700T
49.94,16,WATER,31-08-14,7-8700T
42.47,13,WATER,30-09-14,7-8700T
52.43,17,WATER,31-10-14,7-8700T
42.47,13,WATER,30-11-14,7-8700T
0,0,PWS,31-01-15,7-8700T
0,0,PWS,28-02-15,7-8700T
0,0,PWS,31-03-15,7-8700T
0,0,PWS,30-04-15,7-8700T
0,0,PWS,31-05-15,7-8700T
0,0,PWS,30-06-15,7-8700T
2.89,17,PWS,31-10-14,7-8700T
0.65,13,PWS,30-11-14,7-8700T
0.6,10,PWS,31-12-14,7-8700T
6.37,13,PWS,30-09-14,7-8700T
114.23,37,WATER,31-07-14,1-2411W
37.49,11,WATER,31-08-14,1-2411W
26.88,6,WATER,30-09-14,1-2411W
31.22,7,WATER,28-02-15,1-2411W
26.5,5,WATER,31-03-15,1-2411W
24.14,4,WATER,30-04-15,1-2411W
28.86,6,WATER,31-05-15,1-2411W
34.26,6,WATER,30-06-15,1-2411W
2.51,0,DWELLING C,31-07-14,1-2411W
2.51,0,DWELLING C,31-08-14,1-2411W
2.51,0,DWELLING C,30-09-14,1-2411W
2.51,0,DWELLING C,31-10-14,1-2411W
2.51,0,DWELLING C,30-11-14,1-2411W
2.51,0,DWELLING C,31-12-14,1-2411W
2.81,0,DWELLING C,31-01-15,1-2411W
2.81,0,DWELLING C,28-02-15,1-2411W
2.81,0,DWELLING C,31-03-15,1-2411W
2.81,0,DWELLING C,30-04-15,1-2411W
2.81,0,DWELLING C,31-05-15,1-2411W
2.81,0,DWELLING C,30-06-15,1-2411W
4.44,37,PWS,31-07-14,1-2411W
3.85,11,PWS,31-08-14,1-2411W
2.94,6,PWS,30-09-14,1-2411W
1.02,6,PWS,31-10-14,1-2411W
0.25,5,PWS,30-11-14,1-2411W
0.3,5,PWS,31-12-14,1-2411W
0,0,PWS,31-01-15,1-2411W
0,0,PWS,28-02-15,1-2411W
0,0,PWS,31-03-15,1-2411W
0,0,PWS,30-04-15,1-2411W
0,0,PWS,31-05-15,1-2411W
0,0,PWS,30-06-15,1-2411W
24.85,5,WATER,30-11-14,1-2411W
24.85,5,WATER,31-12-14,1-2411W
26.5,5,WATER,31-01-15,1-2411W
26.88,6,WATER,31-10-14,1-2411W
32.97,9,WATER,31-07-14,4-8342Y
61.7,20,WATER,31-08-14,4-8342Y
55.52,18,WATER,30-09-14,4-8342Y
39.98,12,WATER,31-10-14,4-8342Y
37.49,11,WATER,30-11-14,4-8342Y
32.97,9,WATER,31-12-14,4-8342Y
47,13,WATER,31-01-15,4-8342Y
47.3,10,WATER,30-06-15,4-8342Y
1.08,9,PWS,31-07-14,4-8342Y
7,20,PWS,31-08-14,4-8342Y
8.82,18,PWS,30-09-14,4-8342Y
2.04,12,PWS,31-10-14,4-8342Y
0.55,11,PWS,30-11-14,4-8342Y
0.54,9,PWS,31-12-14,4-8342Y
0,0,PWS,31-01-15,4-8342Y
0,0,PWS,28-02-15,4-8342Y
0,0,PWS,31-03-15,4-8342Y
0,0,PWS,30-04-15,4-8342Y
0,0,PWS,31-05-15,4-8342Y
0,0,PWS,30-06-15,4-8342Y
35.94,9,WATER,28-02-15,4-8342Y
33.58,8,WATER,31-03-15,4-8342Y
49.9,14,WATER,30-04-15,4-8342Y
52.8,15,WATER,31-05-15,4-8342Y
39.98,12,WATER,30-11-14,15-8969F
37.49,11,WATER,31-12-14,15-8969F
41.2,11,WATER,31-01-15,15-8969F
47,13,WATER,28-02-15,15-8969F
47,13,WATER,31-03-15,15-8969F
38.3,10,WATER,30-04-15,15-8969F
47,13,WATER,31-05-15,15-8969F
85.24,19,WATER,30-06-15,15-8969F
2.51,0,DWELLING C,31-07-14,15-8969F
42.47,13,WATER,31-07-14,15-8969F
129.68,42,WATER,31-08-14,15-8969F
151.31,49,WATER,30-09-14,15-8969F
47.45,15,WATER,31-10-14,15-8969F
2.51,0,DWELLING C,31-12-14,15-8969F
2.81,0,DWELLING C,31-01-15,15-8969F
2.81,0,DWELLING C,28-02-15,15-8969F
2.81,0,DWELLING C,31-03-15,15-8969F
2.81,0,DWELLING C,30-04-15,15-8969F
2.81,0,DWELLING C,31-05-15,15-8969F
2.81,0,DWELLING C,30-06-15,15-8969F
1.56,13,PWS,31-07-14,15-8969F
14.7,42,PWS,31-08-14,15-8969F
2.51,0,DWELLING C,31-08-14,15-8969F
2.51,0,DWELLING C,30-09-14,15-8969F
2.51,0,DWELLING C,31-10-14,15-8969F
2.51,0,DWELLING C,30-11-14,15-8969F
0,0,PWS,31-01-15,15-8969F
0,0,PWS,28-02-15,15-8969F
0,0,PWS,31-03-15,15-8969F
0,0,PWS,30-04-15,15-8969F
0,0,PWS,31-05-15,15-8969F
0,0,PWS,30-06-15,15-8969F
24.01,49,PWS,30-09-14,15-8969F
2.55,15,PWS,31-10-14,15-8969F
0.6,12,PWS,30-11-14,15-8969F
0.66,11,PWS,31-12-14,15-8969F
95.69,31,WATER,31-07-14,13-5585D
126.59,41,WATER,31-08-14,13-5585D
74.06,24,WATER,30-09-14,13-5585D
148.22,48,WATER,31-10-14,13-5585D
52.8,15,WATER,31-03-15,13-5585D
98.2,28,WATER,30-04-15,13-5585D
116.2,33,WATER,31-05-15,13-5585D
95.18,21,WATER,30-06-15,13-5585D
3.72,31,PWS,31-07-14,13-5585D
14.35,41,PWS,31-08-14,13-5585D
11.76,24,PWS,30-09-14,13-5585D
8.16,48,PWS,31-10-14,13-5585D
1.95,39,PWS,30-11-14,13-5585D
120.41,39,WATER,30-11-14,13-5585D
64.79,21,WATER,31-12-14,13-5585D
49.9,14,WATER,31-01-15,13-5585D
44.1,12,WATER,28-02-15,13-5585D
0,0,PWS,30-04-15,13-5585D
0,0,PWS,31-05-15,13-5585D
0,0,PWS,30-06-15,13-5585D
0,0,PWS,28-02-15,13-5585D
0,0,PWS,31-03-15,13-5585D
1.26,21,PWS,31-12-14,13-5585D
0,0,PWS,31-01-15,13-5585D
86.42,28,WATER,31-07-14,10-8031H
64.79,21,WATER,31-08-14,10-8031H
47.45,15,WATER,30-09-14,10-8031H
37.49,11,WATER,31-10-14,10-8031H
35,10,WATER,30-11-14,10-8031H
44.96,14,WATER,31-12-14,10-8031H
87.4,25,WATER,31-05-15,10-8031H
105.12,23,WATER,30-06-15,10-8031H
2.51,0,DWELLING C,31-07-14,10-8031H
2.51,0,DWELLING C,31-08-14,10-8031H
2.51,0,DWELLING C,30-09-14,10-8031H
2.51,0,DWELLING C,31-10-14,10-8031H
2.51,0,DWELLING C,30-11-14,10-8031H
2.51,0,DWELLING C,31-12-14,10-8031H
2.81,0,DWELLING C,31-01-15,10-8031H
2.81,0,DWELLING C,28-02-15,10-8031H
2.81,0,DWELLING C,31-03-15,10-8031H
2.81,0,DWELLING C,30-04-15,10-8031H
2.81,0,DWELLING C,31-05-15,10-8031H
2.81,0,DWELLING C,30-06-15,10-8031H
3.36,28,PWS,31-07-14,10-8031H
7.35,21,PWS,31-08-14,10-8031H
7.35,15,PWS,30-09-14,10-8031H
1.87,11,PWS,31-10-14,10-8031H
0.5,10,PWS,30-11-14,10-8031H
0.84,14,PWS,31-12-14,10-8031H
0,0,PWS,31-01-15,10-8031H
0,0,PWS,28-02-15,10-8031H
0,0,PWS,31-03-15,10-8031H
0,0,PWS,30-04-15,10-8031H
0,0,PWS,31-05-15,10-8031H
0,0,PWS,30-06-15,10-8031H
73,21,WATER,30-04-15,10-8031H
80.2,23,WATER,31-01-15,10-8031H
73,21,WATER,28-02-15,10-8031H
62.2,18,WATER,31-03-15,10-8031H
52.43,17,WATER,31-08-14,7-3832Z
30.94,8,WATER,31-12-14,7-3832Z
49.94,16,WATER,30-09-14,7-3832Z
37.49,11,WATER,31-10-14,7-3832Z
30.94,8,WATER,30-11-14,7-3832Z
49.9,14,WATER,30-04-15,7-3832Z
38.3,10,WATER,31-01-15,7-3832Z
44.1,12,WATER,28-02-15,7-3832Z
38.3,10,WATER,31-03-15,7-3832Z
74.06,24,WATER,31-07-14,7-3832Z
10.04,0,DWELLING C,30-09-14,7-3832Z
10.04,0,DWELLING C,31-10-14,7-3832Z
10.04,0,DWELLING C,30-11-14,7-3832Z
10.04,0,DWELLING C,31-12-14,7-3832Z
11.24,0,DWELLING C,31-01-15,7-3832Z
11.24,0,DWELLING C,28-02-15,7-3832Z
11.24,0,DWELLING C,31-03-15,7-3832Z
11.24,0,DWELLING C,30-04-15,7-3832Z
11.24,0,DWELLING C,31-05-15,7-3832Z
11.24,0,DWELLING C,30-06-15,7-3832Z
2.88,24,PWS,31-07-14,7-3832Z
5.95,17,PWS,31-08-14,7-3832Z
7.84,16,PWS,30-09-14,7-3832Z
1.87,11,PWS,31-10-14,7-3832Z
0.4,8,PWS,30-11-14,7-3832Z
0.48,8,PWS,31-12-14,7-3832Z
0,0,PWS,31-01-15,7-3832Z
0,0,PWS,28-02-15,7-3832Z
0,0,PWS,31-03-15,7-3832Z
0,0,PWS,30-04-15,7-3832Z
0,0,PWS,31-05-15,7-3832Z
0,0,PWS,30-06-15,7-3832Z
10.04,0,DWELLING C,31-07-14,7-3832Z
10.04,0,DWELLING C,31-08-14,7-3832Z
41.2,11,WATER,31-05-15,7-3832Z
55.3,12,WATER,30-06-15,7-3832Z
47.45,15,WATER,31-07-14,5-8276Y
28.91,7,WATER,31-08-14,5-8276Y
26.5,5,WATER,31-01-15,5-8276Y
28.86,6,WATER,28-02-15,5-8276Y
26.5,5,WATER,31-03-15,5-8276Y
26.5,5,WATER,30-04-15,5-8276Y
28.86,6,WATER,31-05-15,5-8276Y
31,5,WATER,30-06-15,5-8276Y
1.8,15,PWS,31-07-14,5-8276Y
2.45,7,PWS,31-08-14,5-8276Y
3.92,8,PWS,30-09-14,5-8276Y
30.94,8,WATER,30-09-14,5-8276Y
28.91,7,WATER,31-10-14,5-8276Y
26.88,6,WATER,30-11-14,5-8276Y
24.85,5,WATER,31-12-14,5-8276Y
0,0,PWS,28-02-15,5-8276Y
0,0,PWS,31-03-15,5-8276Y
0,0,PWS,30-04-15,5-8276Y
0,0,PWS,31-05-15,5-8276Y
0,0,PWS,30-06-15,5-8276Y
0,0,PWS,31-01-15,5-8276Y
1.19,7,PWS,31-10-14,5-8276Y
0.3,6,PWS,30-11-14,5-8276Y
0.3,5,PWS,31-12-14,5-8276Y
52.43,17,WATER,31-07-14,9-8781M
47.45,15,WATER,31-08-14,9-8781M
42.47,13,WATER,30-09-14,9-8781M
28.91,7,WATER,31-10-14,9-8781M
32.97,9,WATER,30-11-14,9-8781M
55.7,16,WATER,30-04-15,9-8781M
62.2,18,WATER,31-05-15,9-8781M
67.3,15,WATER,30-06-15,9-8781M
2.04,17,PWS,31-07-14,9-8781M
5.25,15,PWS,31-08-14,9-8781M
6.37,13,PWS,30-09-14,9-8781M
1.19,7,PWS,31-10-14,9-8781M
0.45,9,PWS,30-11-14,9-8781M
0.54,9,PWS,31-12-14,9-8781M
32.97,9,WATER,31-12-14,9-8781M
44.1,12,WATER,31-01-15,9-8781M
33.58,8,WATER,28-02-15,9-8781M
44.1,12,WATER,31-03-15,9-8781M
0,0,PWS,31-05-15,9-8781M
0,0,PWS,30-06-15,9-8781M
0,0,PWS,28-02-15,9-8781M
0,0,PWS,31-03-15,9-8781M
0,0,PWS,30-04-15,9-8781M
0,0,PWS,31-01-15,9-8781M
24.14,4,WATER,31-01-15,11-4683W
38.3,10,WATER,28-02-15,11-4683W
33.58,8,WATER,31-03-15,11-4683W
35.94,9,WATER,30-04-15,11-4683W
38.3,10,WATER,31-05-15,11-4683W
40.78,8,WATER,30-06-15,11-4683W
5.62,0,DWELLING C,31-01-15,11-4683W
5.62,0,DWELLING C,30-06-15,11-4683W
0,0,PWS,31-01-15,11-4683W
0,0,PWS,28-02-15,11-4683W
0,0,PWS,31-03-15,11-4683W
0,0,PWS,30-04-15,11-4683W
0,0,PWS,31-05-15,11-4683W
0,0,PWS,30-06-15,11-4683W
5.62,0,DWELLING C,31-03-15,11-4683W
5.62,0,DWELLING C,30-04-15,11-4683W
5.62,0,DWELLING C,31-05-15,11-4683W
5.62,0,DWELLING C,28-02-15,11-4683W
58.61,19,WATER,31-07-14,5-9776G
70.97,23,WATER,31-08-14,5-9776G
37.49,11,WATER,30-09-14,5-9776G
5.02,0,DWELLING C,31-07-14,5-9776G
5.02,0,DWELLING C,31-08-14,5-9776G
5.02,0,DWELLING C,30-09-14,5-9776G
5.02,0,DWELLING C,31-10-14,5-9776G
5.02,0,DWELLING C,30-11-14,5-9776G
5.02,0,DWELLING C,31-12-14,5-9776G
5.02,0,DWELLING C,30-01-15,5-9776G
2.28,19,PWS,31-07-14,5-9776G
8.05,23,PWS,31-08-14,5-9776G
37.49,11,WATER,31-10-14,5-9776G
35,10,WATER,30-11-14,5-9776G
30.94,8,WATER,31-12-14,5-9776G
22.82,4,WATER,30-01-15,5-9776G
0.24,4,PWS,30-01-15,5-9776G
5.39,11,PWS,30-09-14,5-9776G
1.87,11,PWS,31-10-14,5-9776G
0.5,10,PWS,30-11-14,5-9776G
0.48,8,PWS,31-12-14,5-9776G
28.86,6,WATER,31-01-15,11-8975F
62.2,18,WATER,28-02-15,11-8975F
58.6,17,WATER,31-03-15,11-8975F
91,26,WATER,30-04-15,11-8975F
101.8,29,WATER,31-05-15,11-8975F
115.06,25,WATER,30-06-15,11-8975F
2.81,0,DWELLING C,31-01-15,11-8975F
2.81,0,DWELLING C,28-02-15,11-8975F
0,0,PWS,31-01-15,11-8975F
0,0,PWS,28-02-15,11-8975F
0,0,PWS,31-03-15,11-8975F
0,0,PWS,30-04-15,11-8975F
0,0,PWS,31-05-15,11-8975F
0,0,PWS,30-06-15,11-8975F
2.81,0,DWELLING C,30-06-15,11-8975F
2.81,0,DWELLING C,31-03-15,11-8975F
2.81,0,DWELLING C,30-04-15,11-8975F
2.81,0,DWELLING C,31-05-15,11-8975F
117.32,38,WATER,31-07-14,10-5994D
151.31,49,WATER,31-08-14,10-5994D
86.42,28,WATER,30-09-14,10-5994D
77.15,25,WATER,31-10-14,10-5994D
74.06,24,WATER,30-11-14,10-5994D
2.51,0,DWELLING C,30-09-14,10-5994D
2.51,0,DWELLING C,31-10-14,10-5994D
2.51,0,DWELLING C,30-11-14,10-5994D
2.51,0,DWELLING C,31-12-14,10-5994D
2.51,0,DWELLING C,30-01-15,10-5994D
4.56,38,PWS,31-07-14,10-5994D
17.15,49,PWS,31-08-14,10-5994D
13.72,28,PWS,30-09-14,10-5994D
4.25,25,PWS,31-10-14,10-5994D
52.43,17,WATER,31-12-14,10-5994D
30.94,8,WATER,30-01-15,10-5994D
2.51,0,DWELLING C,31-07-14,10-5994D
2.51,0,DWELLING C,31-08-14,10-5994D
1.2,24,PWS,30-11-14,10-5994D
1.02,17,PWS,31-12-14,10-5994D
0.48,8,PWS,30-01-15,10-5994D
47.45,15,WATER,31-08-14,7-2196M
42.47,13,WATER,31-12-14,7-2196M
39.98,12,WATER,30-09-14,7-2196M
37.49,11,WATER,31-10-14,7-2196M
39.98,12,WATER,30-11-14,7-2196M
41.2,11,WATER,30-04-15,7-2196M
49.9,14,WATER,31-01-15,7-2196M
44.1,12,WATER,28-02-15,7-2196M
41.2,11,WATER,31-03-15,7-2196M
37.49,11,WATER,31-07-14,7-2196M
5.88,12,PWS,30-09-14,7-2196M
1.87,11,PWS,31-10-14,7-2196M
0.6,12,PWS,30-11-14,7-2196M
0.78,13,PWS,31-12-14,7-2196M
0,0,PWS,31-01-15,7-2196M
0,0,PWS,28-02-15,7-2196M
0,0,PWS,31-03-15,7-2196M
0,0,PWS,30-04-15,7-2196M
0,0,PWS,31-05-15,7-2196M
0,0,PWS,30-06-15,7-2196M
41.2,11,WATER,31-05-15,7-2196M
51.3,11,WATER,30-06-15,7-2196M
1.32,11,PWS,31-07-14,7-2196M
5.25,15,PWS,31-08-14,7-2196M
37.49,11,WATER,30-11-14,2-6947T
28.91,7,WATER,31-12-14,2-6947T
31.22,7,WATER,31-01-15,2-6947T
35.94,9,WATER,28-02-15,2-6947T
41.2,11,WATER,31-03-15,2-6947T
31.22,7,WATER,30-04-15,2-6947T
35.94,9,WATER,31-05-15,2-6947T
37.52,7,WATER,30-06-15,2-6947T
2.64,22,PWS,31-07-14,2-6947T
67.88,22,WATER,31-07-14,2-6947T
80.24,26,WATER,31-08-14,2-6947T
52.43,17,WATER,30-09-14,2-6947T
42.47,13,WATER,31-10-14,2-6947T
0.42,7,PWS,31-12-14,2-6947T
0,0,PWS,31-01-15,2-6947T
0,0,PWS,28-02-15,2-6947T
0,0,PWS,31-03-15,2-6947T
0,0,PWS,30-04-15,2-6947T
0,0,PWS,31-05-15,2-6947T
0,0,PWS,30-06-15,2-6947T
2.21,13,PWS,31-10-14,2-6947T
0.55,11,PWS,30-11-14,2-6947T
9.1,26,PWS,31-08-14,2-6947T
8.33,17,PWS,30-09-14,2-6947T
44.96,14,WATER,31-07-14,11-8050W
42.47,13,WATER,31-08-14,11-8050W
28.86,6,WATER,31-01-15,11-8050W
24.14,4,WATER,28-02-15,11-8050W
26.5,5,WATER,31-03-15,11-8050W
33.58,8,WATER,30-04-15,11-8050W
41.2,11,WATER,31-05-15,11-8050W
44.04,9,WATER,30-06-15,11-8050W
7.53,0,DWELLING C,31-07-14,11-8050W
7.53,0,DWELLING C,31-08-14,11-8050W
7.53,0,DWELLING C,30-09-14,11-8050W
7.53,0,DWELLING C,31-10-14,11-8050W
7.53,0,DWELLING C,30-11-14,11-8050W
7.53,0,DWELLING C,31-12-14,11-8050W
8.43,0,DWELLING C,31-01-15,11-8050W
8.43,0,DWELLING C,28-02-15,11-8050W
8.43,0,DWELLING C,31-03-15,11-8050W
8.43,0,DWELLING C,30-04-15,11-8050W
8.43,0,DWELLING C,31-05-15,11-8050W
8.43,0,DWELLING C,30-06-15,11-8050W
1.68,14,PWS,31-07-14,11-8050W
4.55,13,PWS,31-08-14,11-8050W
4.41,9,PWS,30-09-14,11-8050W
2.21,13,PWS,31-10-14,11-8050W
0.5,10,PWS,30-11-14,11-8050W
0.24,4,PWS,31-12-14,11-8050W
0,0,PWS,31-01-15,11-8050W
0,0,PWS,28-02-15,11-8050W
0,0,PWS,31-03-15,11-8050W
0,0,PWS,30-04-15,11-8050W
0,0,PWS,31-05-15,11-8050W
0,0,PWS,30-06-15,11-8050W
35,10,WATER,30-11-14,11-8050W
22.82,4,WATER,31-12-14,11-8050W
32.97,9,WATER,30-09-14,11-8050W
42.47,13,WATER,31-10-14,11-8050W
28.91,7,WATER,31-07-14,8-3365K
24.85,5,WATER,31-08-14,8-3365K
26.88,6,WATER,30-09-14,8-3365K
22.82,4,WATER,31-10-14,8-3365K
24.85,5,WATER,30-11-14,8-3365K
22.82,4,WATER,31-12-14,8-3365K
28.86,6,WATER,31-05-15,8-3365K
31,5,WATER,30-06-15,8-3365K
0.84,7,PWS,31-07-14,8-3365K
1.75,5,PWS,31-08-14,8-3365K
2.94,6,PWS,30-09-14,8-3365K
0.68,4,PWS,31-10-14,8-3365K
0.25,5,PWS,30-11-14,8-3365K
0.24,4,PWS,31-12-14,8-3365K
0,0,PWS,31-01-15,8-3365K
0,0,PWS,28-02-15,8-3365K
0,0,PWS,31-03-15,8-3365K
0,0,PWS,30-04-15,8-3365K
0,0,PWS,31-05-15,8-3365K
0,0,PWS,30-06-15,8-3365K
24.14,4,WATER,31-03-15,8-3365K
26.5,5,WATER,30-04-15,8-3365K
28.86,6,WATER,31-01-15,8-3365K
28.86,6,WATER,28-02-15,8-3365K
52.43,17,WATER,30-09-14,14-5148V
30.94,8,WATER,31-12-14,14-5148V
38.3,10,WATER,31-01-15,14-5148V
58.61,19,WATER,31-10-14,14-5148V
39.98,12,WATER,30-11-14,14-5148V
73,21,WATER,30-04-15,14-5148V
35.94,9,WATER,31-05-15,14-5148V
26.5,5,WATER,28-02-15,14-5148V
28.86,6,WATER,31-03-15,14-5148V
55.52,18,WATER,31-07-14,14-5148V
58.61,19,WATER,31-08-14,14-5148V
3.23,19,PWS,31-10-14,14-5148V
0.6,12,PWS,30-11-14,14-5148V
0.48,8,PWS,31-12-14,14-5148V
0,0,PWS,31-01-15,14-5148V
0,0,PWS,28-02-15,14-5148V
0,0,PWS,31-03-15,14-5148V
0,0,PWS,30-04-15,14-5148V
0,0,PWS,31-05-15,14-5148V
0,0,PWS,30-06-15,14-5148V
67.3,15,WATER,30-06-15,14-5148V
2.16,18,PWS,31-07-14,14-5148V
6.65,19,PWS,31-08-14,14-5148V
8.33,17,PWS,30-09-14,14-5148V
22.82,4,WATER,30-11-14,1-7753D
20.79,3,WATER,31-12-14,1-7753D
24.14,4,WATER,31-01-15,1-7753D
33.58,8,WATER,28-02-15,1-7753D
33.58,8,WATER,31-03-15,1-7753D
35.94,9,WATER,30-04-15,1-7753D
24.14,4,WATER,31-05-15,1-7753D
31,5,WATER,30-06-15,1-7753D
0.36,3,PWS,31-07-14,1-7753D
1.75,5,PWS,31-08-14,1-7753D
1.96,4,PWS,30-09-14,1-7753D
0.85,5,PWS,31-10-14,1-7753D
0.2,4,PWS,30-11-14,1-7753D
0.18,3,PWS,31-12-14,1-7753D
0,0,PWS,31-01-15,1-7753D
0,0,PWS,28-02-15,1-7753D
0,0,PWS,31-03-15,1-7753D
0,0,PWS,30-04-15,1-7753D
0,0,PWS,31-05-15,1-7753D
0,0,PWS,30-06-15,1-7753D
24.85,5,WATER,31-08-14,1-7753D
22.82,4,WATER,30-09-14,1-7753D
24.85,5,WATER,31-10-14,1-7753D
20.79,3,WATER,31-07-14,1-7753D
18.76,2,WATER,31-07-14,12-7092V
18.76,2,WATER,31-08-14,12-7092V
18.76,2,WATER,30-09-14,12-7092V
21.78,3,WATER,28-02-15,12-7092V
17.06,1,WATER,31-03-15,12-7092V
19.42,2,WATER,30-04-15,12-7092V
19.42,2,WATER,31-05-15,12-7092V
27.74,4,WATER,30-06-15,12-7092V
0.24,2,PWS,31-07-14,12-7092V
0.7,2,PWS,31-08-14,12-7092V
0.98,2,PWS,30-09-14,12-7092V
0.34,2,PWS,31-10-14,12-7092V
18.76,2,WATER,31-10-14,12-7092V
18.76,2,WATER,30-11-14,12-7092V
18.76,2,WATER,31-12-14,12-7092V
19.42,2,WATER,31-01-15,12-7092V
0,0,PWS,31-03-15,12-7092V
0,0,PWS,30-04-15,12-7092V
0,0,PWS,31-05-15,12-7092V
0,0,PWS,30-06-15,12-7092V
0,0,PWS,31-01-15,12-7092V
0,0,PWS,28-02-15,12-7092V
0.1,2,PWS,30-11-14,12-7092V
0.12,2,PWS,31-12-14,12-7092V
24.85,5,WATER,31-07-14,9-7425J
28.91,7,WATER,31-08-14,9-7425J
26.88,6,WATER,30-09-14,9-7425J
28.91,7,WATER,31-10-14,9-7425J
26.88,6,WATER,30-11-14,9-7425J
26.88,6,WATER,31-12-14,9-7425J
31.22,7,WATER,31-05-15,9-7425J
37.52,7,WATER,30-06-15,9-7425J
0.6,5,PWS,31-07-14,9-7425J
2.45,7,PWS,31-08-14,9-7425J
2.94,6,PWS,30-09-14,9-7425J
1.19,7,PWS,31-10-14,9-7425J
0.3,6,PWS,30-11-14,9-7425J
0.36,6,PWS,31-12-14,9-7425J
0,0,PWS,31-01-15,9-7425J
28.86,6,WATER,31-01-15,9-7425J
26.5,5,WATER,28-02-15,9-7425J
26.5,5,WATER,31-03-15,9-7425J
31.22,7,WATER,30-04-15,9-7425J
0,0,PWS,30-06-15,9-7425J
0,0,PWS,28-02-15,9-7425J
0,0,PWS,31-03-15,9-7425J
0,0,PWS,30-04-15,9-7425J
0,0,PWS,31-05-15,9-7425J
14.7,0,WATER,31-07-14,5-7209L
22.82,4,WATER,31-08-14,5-7209L
26.88,6,WATER,30-09-14,5-7209L
28.91,7,WATER,31-10-14,5-7209L
35,10,WATER,30-11-14,5-7209L
26.88,6,WATER,31-12-14,5-7209L
